,DateTime,temperature,power,energy,aX,aY,aZ,gX,gY,gZ
129,2021-05-12 14:37:07.016146,0.0,10.52,671.0,0.1,0.0,1.1,-0.6,-0.4,-0.2
130,2021-05-12 14:37:09.024983,0.0,4.47,671.0,0.1,0.0,1.1,0.2,-0.1,-0.1
131,2021-05-12 14:37:13.020290,0.0,8.31,671.0,0.1,0.0,1.1,0.3,0.2,-0.1
132,2021-05-12 14:37:15.083770,0.0,172.82,671.0,0.1,0.0,1.2,0.3,-0.5,0.1
133,2021-05-12 14:37:24.089635,0.0,7.61,671.0,0.1,0.0,1.1,0.7,0.6,-0.3
134,2021-05-12 14:37:25.022527,0.0,4.46,671.0,0.1,0.0,1.1,-0.1,0.1,0.1
135,2021-05-12 14:37:30.018730,0.0,12.93,671.0,0.1,0.0,1.1,-1.1,0.3,0.1
136,2021-05-12 14:37:31.010606,0.0,176.47,671.0,0.1,0.0,1.1,-0.3,-0.4,-0.1
137,2021-05-12 14:37:40.005111,0.0,6.86,671.0,0.1,0.0,1.2,-0.9,-0.5,0.3
138,2021-05-12 14:37:42.030259,0.0,4.39,671.0,0.1,0.0,1.1,-0.1,0.2,0.2
139,2021-05-12 14:37:46.019090,0.0,11.17,671.0,0.1,0.0,1.1,0.2,0.3,-0.1
140,2021-05-12 14:37:48.013343,0.0,178.72,671.0,0.1,0.0,1.0,0.5,0.4,0.1
141,2021-05-12 14:37:51.014905,0.0,170.15,671.0,0.1,0.0,1.2,0.4,0.1,0.2
142,2021-05-12 14:37:57.014842,0.0,6.18,671.0,0.1,0.0,1.1,0.5,-0.3,-0.2
143,2021-05-12 14:37:58.010723,0.0,4.18,777.0,0.1,0.0,1.1,0.1,0.1,0.1
144,2021-05-12 14:38:03.026345,0.0,19.95,777.0,0.1,0.0,1.2,0.3,0.1,0.2
145,2021-05-12 14:38:04.056559,0.0,178.62,777.0,0.1,0.0,1.1,-0.7,0.1,0.0
146,2021-05-12 14:38:12.007671,0.0,154.32,777.0,0.1,0.0,1.1,-1.0,0.7,-0.3
147,2021-05-12 14:38:13.019157,0.0,5.89,777.0,0.1,0.0,1.1,0.2,-0.1,-0.1
148,2021-05-12 14:38:15.016383,0.0,4.06,777.0,0.1,0.0,1.1,-0.1,0.1,-0.1
149,2021-05-12 14:38:19.033205,0.0,26.99,777.0,0.1,0.0,1.1,0.3,0.5,0.2
150,2021-05-12 14:38:21.068686,0.0,177.6,777.0,0.1,0.0,1.2,0.6,0.7,-0.2
151,2021-05-12 14:38:28.077665,0.0,156.87,777.0,0.1,0.0,1.1,-0.7,0.4,-0.4
152,2021-05-12 14:38:30.015359,0.0,6.01,777.0,0.1,0.0,1.1,0.1,-0.2,-0.1
153,2021-05-12 14:38:31.012253,0.0,4.14,777.0,0.1,0.0,1.1,0.1,0.1,0.0
154,2021-05-12 14:38:36.018447,0.0,32.51,777.0,0.1,0.0,1.3,0.5,-0.2,0.2
155,2021-05-12 14:38:37.014782,0.0,177.42,777.0,0.1,0.0,1.1,-0.8,-0.5,-0.2
156,2021-05-12 14:38:45.006943,0.0,99.16,777.0,0.1,0.0,1.2,-1.4,0.4,-0.2
157,2021-05-12 14:38:46.023342,0.0,5.14,777.0,0.1,0.0,1.1,0.2,0.1,0.0
158,2021-05-12 14:38:48.026866,0.0,4.05,777.0,0.1,0.0,1.1,0.1,-0.1,-0.1
159,2021-05-12 14:38:52.015807,0.0,119.81,777.0,0.1,0.0,1.1,0.3,0.3,0.2
160,2021-05-12 14:38:54.044725,0.0,172.69,777.0,0.1,0.0,1.2,0.4,-0.3,-0.1
161,2021-05-12 14:39:01.011370,0.0,96.46,777.0,0.1,0.0,1.2,-0.7,-0.4,-0.2
162,2021-05-12 14:39:03.016940,0.0,4.98,871.0,0.1,0.0,1.1,0.2,0.1,-0.1
163,2021-05-12 14:39:04.021678,0.0,3.87,871.0,0.1,0.0,1.1,0.3,0.2,0.2
164,2021-05-12 14:39:09.011458,0.0,101.45,871.0,0.1,0.0,1.1,-0.4,-0.3,-0.3
165,2021-05-12 14:39:10.017534,0.0,179.16,871.0,0.0,0.0,1.1,-0.1,-0.4,0.2
166,2021-05-12 14:39:15.012767,0.0,168.83,871.0,0.1,0.0,1.2,0.8,0.5,-0.2
167,2021-05-12 14:39:18.012547,0.0,83.97,871.0,0.1,0.0,1.1,-0.6,-0.5,0.2
168,2021-05-12 14:39:19.009383,0.0,4.57,871.0,0.1,0.0,1.1,0.2,0.1,0.1
169,2021-05-12 14:39:25.643482,0.0,128.1,871.0,0.1,0.0,1.1,-0.5,0.3,0.3
170,2021-05-12 14:39:27.060591,0.0,170.68,871.0,0.1,0.0,1.1,-0.4,-0.4,-0.1
171,2021-05-12 14:39:34.011705,0.0,32.3,871.0,0.1,0.0,1.2,1.0,0.4,0.3
172,2021-05-12 14:39:36.019460,0.0,4.72,871.0,0.1,0.0,1.1,-0.1,0.0,0.2
173,2021-05-12 14:39:42.014246,0.0,131.99,871.0,0.1,0.0,1.1,-0.4,-0.4,-0.3
174,2021-05-12 14:39:43.013126,0.0,180.21,871.0,0.0,0.0,1.2,1.0,0.4,0.3
175,2021-05-12 14:39:51.015125,0.0,27.14,871.0,0.1,0.0,1.2,4.8,0.2,-0.3
176,2021-05-12 14:39:52.023454,0.0,4.53,871.0,0.1,0.0,1.1,-0.1,0.1,-0.1
177,2021-05-12 14:39:58.008801,0.0,167.09,871.0,0.1,0.0,1.1,-0.7,-0.2,0.3
178,2021-05-12 14:40:00.019961,0.0,179.52,965.0,0.1,0.0,1.2,1.1,0.6,-0.2
179,2021-05-12 14:40:06.028335,0.0,170.17,965.0,0.1,0.0,1.2,-1.3,0.4,-0.4
180,2021-05-12 14:40:07.014533,0.0,16.87,965.0,0.1,0.0,1.1,0.3,-0.2,0.1
181,2021-05-12 14:40:09.025245,0.0,4.36,965.0,0.1,0.0,1.1,0.2,-0.1,0.3
182,2021-05-12 14:40:13.010502,0.0,5.83,965.0,0.1,0.0,1.2,0.2,-0.2,0.1
183,2021-05-12 14:40:15.019824,0.0,189.53,965.0,0.1,0.0,1.2,0.4,0.6,0.2
184,2021-05-12 14:40:16.021024,0.0,173.16,965.0,0.0,0.0,1.2,0.7,-0.2,0.4
185,2021-05-12 14:40:24.114754,0.0,12.87,965.0,0.1,0.0,1.2,0.7,-0.4,-0.3
186,2021-05-12 14:40:25.024548,0.0,4.39,965.0,0.1,0.0,1.1,0.1,-0.1,-0.1
187,2021-05-12 14:40:30.012111,0.0,7.68,965.0,0.1,0.0,1.1,-0.7,-0.2,0.1
188,2021-05-12 14:40:31.025394,0.0,180.03,965.0,0.1,0.0,1.1,0.1,-0.1,0.1
189,2021-05-12 14:40:34.009703,0.0,171.17,965.0,0.1,0.0,1.2,0.8,0.4,-0.2
190,2021-05-12 14:40:40.018668,0.0,8.58,965.0,0.1,0.0,1.2,-0.8,-0.8,0.2
191,2021-05-12 14:40:42.020993,0.0,4.47,965.0,0.1,0.0,1.1,0.1,-0.1,0.0
192,2021-05-12 14:40:46.025592,0.0,9.8,965.0,0.1,0.0,1.1,0.2,-0.2,0.2
193,2021-05-12 14:40:48.009404,0.0,181.32,965.0,0.1,0.0,1.2,1.1,-0.2,0.2
194,2021-05-12 14:40:51.022836,0.0,170.33,965.0,0.1,0.0,1.1,-0.6,0.7,0.2
195,2021-05-12 14:40:57.013715,0.0,7.69,965.0,0.1,0.0,1.2,-0.7,0.5,-0.2
196,2021-05-12 14:40:58.014171,0.0,4.44,1072.0,0.1,0.0,1.1,0.1,-0.1,0.1
197,2021-05-12 14:41:03.010129,0.0,12.17,1072.0,0.1,0.0,1.1,-0.6,0.1,-0.2
