,DateTime,temperature,power,energy,aX,aY,aZ,gX,gY,gZ
365,2021-05-11 19:21:06.880271,,,,1.0,,,,,
366,2021-05-11 19:21:06.900272,,,,,-0.1,,,,
367,2021-05-11 19:21:06.914701,,,,,,-0.1,,,
368,2021-05-11 19:21:06.920144,,,,,,,0.4,,
369,2021-05-11 19:21:06.928169,,,,,,,,0.9,
370,2021-05-11 19:21:06.933170,,,,,,,,,0.0
371,2021-05-11 19:21:07.498879,,,,1.0,,,,,
372,2021-05-11 19:21:07.519963,,,,,-0.1,,,,
373,2021-05-11 19:21:07.531400,,,,,,-0.2,,,
374,2021-05-11 19:21:07.537488,,,,,,,0.1,,
375,2021-05-11 19:21:07.544483,,,,,,,,0.9,
376,2021-05-11 19:21:07.551483,,,,,,,,,0.0
377,2021-05-11 19:21:08.130245,,,,1.0,,,,,
378,2021-05-11 19:21:08.136215,,,,,-0.1,,,,
379,2021-05-11 19:21:08.146298,,,,,,-0.2,,,
380,2021-05-11 19:21:08.155250,,,,,,,0.2,,
381,2021-05-11 19:21:08.162216,,,,,,,,0.8,
382,2021-05-11 19:21:08.167216,,,,,,,,,-0.1
383,2021-05-11 19:21:08.444949,,0.0,,,,,,,
384,2021-05-11 19:21:08.468938,30.82,,,,,,,,
385,2021-05-11 19:21:08.763456,,,,1.0,,,,,
386,2021-05-11 19:21:08.779466,,,,,-0.1,,,,
387,2021-05-11 19:21:08.793455,,,,,,-0.1,,,
388,2021-05-11 19:21:08.799452,,,,,,,-0.1,,
389,2021-05-11 19:21:08.804452,,,,,,,,1.3,
390,2021-05-11 19:21:08.810478,,,,,,,,,0.1
391,2021-05-11 19:21:09.396555,,,,1.0,,,,,
392,2021-05-11 19:21:09.402541,,,,,-0.0,,,,
393,2021-05-11 19:21:09.414563,,,,,,-0.2,,,
394,2021-05-11 19:21:09.424604,,,,,,,-0.1,,
395,2021-05-11 19:21:09.430795,,,,,,,,-0.4,
396,2021-05-11 19:21:09.435812,,,,,,,,,0.1
397,2021-05-11 19:21:10.030687,,,,1.0,,,,,
398,2021-05-11 19:21:10.048743,,,,,-0.1,,,,
399,2021-05-11 19:21:10.057694,,,,,,-0.2,,,
400,2021-05-11 19:21:10.063734,,,,,,,0.2,,
401,2021-05-11 19:21:10.068720,,,,,,,,0.0,
402,2021-05-11 19:21:10.074695,,,,,,,,,0.0
403,2021-05-11 19:21:10.665106,,,,1.0,,,,,
404,2021-05-11 19:21:10.682180,,,,,-0.1,,,,
405,2021-05-11 19:21:10.689127,,,,,,-0.2,,,
406,2021-05-11 19:21:10.697155,,,,,,,-0.1,,
407,2021-05-11 19:21:10.702154,,,,,,,,0.2,
408,2021-05-11 19:21:10.708131,,,,,,,,,-0.2
409,2021-05-11 19:21:11.295606,,,,1.0,,,,,
410,2021-05-11 19:21:11.314604,,,,,-0.0,,,,
411,2021-05-11 19:21:11.320604,,,,,,-0.1,,,
412,2021-05-11 19:21:11.329607,,,,,,,0.1,,
413,2021-05-11 19:21:11.334607,,,,,,,,-0.0,
414,2021-05-11 19:21:11.341606,,,,,,,,,0.1
415,2021-05-11 19:21:11.930548,,,,1.0,,,,,
416,2021-05-11 19:21:11.953674,,,,,-0.1,,,,
417,2021-05-11 19:21:11.966746,,,,,,-0.2,,,
418,2021-05-11 19:21:11.972745,,,,,,,-0.0,,
419,2021-05-11 19:21:11.978769,,,,,,,,-0.1,
420,2021-05-11 19:21:11.983776,,,,,,,,,0.0
421,2021-05-11 19:21:12.566586,,,,1.0,,,,,
422,2021-05-11 19:21:12.582578,,,,,-0.1,,,,
423,2021-05-11 19:21:12.592573,,,,,,-0.2,,,
424,2021-05-11 19:21:12.597573,,,,,,,-0.0,,
425,2021-05-11 19:21:12.602572,,,,,,,,0.1,
426,2021-05-11 19:21:12.608601,,,,,,,,,-0.0
427,2021-05-11 19:21:13.197238,,,,1.0,,,,,
428,2021-05-11 19:21:13.219228,,,,,-0.1,,,,
429,2021-05-11 19:21:13.229254,,,,,,-0.2,,,
430,2021-05-11 19:21:13.235255,,,,,,,0.0,,
431,2021-05-11 19:21:13.242223,,,,,,,,0.2,
432,2021-05-11 19:21:13.247225,,,,,,,,,-0.1
433,2021-05-11 19:21:13.837753,,,,1.0,,,,,
434,2021-05-11 19:21:13.867745,,,,,-0.1,,,,
435,2021-05-11 19:21:13.880739,,,,,,-0.2,,,
436,2021-05-11 19:21:13.887775,,,,,,,0.2,,
437,2021-05-11 19:21:13.893764,,,,,,,,0.1,
438,2021-05-11 19:21:13.898766,,,,,,,,,-0.1
439,2021-05-11 19:21:14.461179,,,,1.0,,,,,
440,2021-05-11 19:21:14.482875,,,,,-0.1,,,,
441,2021-05-11 19:21:14.490757,,,,,,-0.2,,,
442,2021-05-11 19:21:14.496997,,,,,,,0.1,,
443,2021-05-11 19:21:14.501993,,,,,,,,0.1,
444,2021-05-11 19:21:14.507967,,,,,,,,,0.0
445,2021-05-11 19:21:15.089339,,,,1.0,,,,,
446,2021-05-11 19:21:15.112375,,,,,-0.1,,,,
447,2021-05-11 19:21:15.126337,,,,,,-0.2,,,
448,2021-05-11 19:21:15.138340,,,,,,,0.3,,
449,2021-05-11 19:21:15.146336,,,,,,,,0.0,
450,2021-05-11 19:21:15.153371,,,,,,,,,0.0
